281.11825655999996, CDIV0010-F05
357.011288724, CDIV0010-F06
302.052526812, CDIV0010-F07
236.083077992, CDIV0010-F08
484.08597045199997, CDIV0010-F09
354.103813436, CDIV0010-F10
329.1276601, CDIV0010-F11
203.131014164, CDIV0010-G02
323.04798408000005, CDIV0010-G03
373.02878992399997, CDIV0010-G04
301.06363414400005, CDIV0010-G05
336.01095437600003, CDIV0010-G06
328.09939675199996, CDIV0010-G07
443.066631976, CDIV0010-G08
442.075405768, CDIV0010-G09
402.078262892, CDIV0010-G10
208.059640116, CDIV0010-G11
229.006119268, CDIV0010-H02
283.120843404, CDIV0010-H03
343.062676896, CDIV0010-H04
365.08341234, CDIV0010-H05
358.006537692, CDIV0010-H06
438.153934424, CDIV0010-H07
353.01235134399997, CDIV0010-H08
452.10420735999986, CDIV0010-H09
243.112010036, CDIV0010-H10
343.062473, CDIV0010-H11
311.117095416, CDIV0011-A02
349.038482016, CDIV0011-A03
236.035255208, CDIV0011-A04
305.068807832, CDIV0011-A05
266.08454079209, CDIV0011-A06
409.0528566679999, CDIV0011-A07
341.005140724, CDIV0011-A08
321.10010796, CDIV0011-A09
444.108814072, CDIV0011-A10
335.115758024, CDIV0011-A11
222.026312064, CDIV0011-B02
290.0822054, CDIV0011-B03
283.02493216, CDIV0011-B04
294.04073451200003, CDIV0011-B05
293.068807832, CDIV0011-B06
341.04548554400003, CDIV0011-B07
253.073893212, CDIV0011-B08
325.075036084, CDIV0011-B09
204.075958876, CDIV0011-B10
331.120843404, CDIV0011-B11
288.12626313199996, CDIV0011-C02
428.1769783759999, CDIV0011-C03
371.99319613600005, CDIV0011-C04
317.996282856, CDIV0011-C05
319.02116261599997, CDIV0011-C06
334.991612076, CDIV0011-C07
277.11027872000005, CDIV0011-C08
363.147058152, CDIV0011-C09
296.00212100799996, CDIV0011-C10
306.100442308, CDIV0011-C11
259.157228912, CDIV0011-D02
312.111006992, CDIV0011-D03
257.141578848, CDIV0011-D04
320.995948508, CDIV0011-D05
273.019270796, CDIV0011-D06
360.990863128, CDIV0011-D07
297.05565630399997, CDIV0011-D08
320.01863984, CDIV0011-D09
248.102173624, CDIV0011-D10
311.061614276, CDIV0011-D11
216.069891128, CDIV0011-E02
429.05683451199997, CDIV0011-E03
340.104562384, CDIV0011-E04
368.140592868, CDIV0011-E05
330.98440528, CDIV0011-E06
317.085206844, CDIV0011-E07
307.100856908, CDIV0011-E08
256.121177752, CDIV0011-E09
