srcplate384	srcwell384	srcplate96	srcwell96	mass	destplate1	destwell1	destplate2	destwell2	destplate3	destwell3	destplate4	destwell4	destplate5	destwell5	destplate6	destwell6	destplate7	destwell7	destplate8	destwell8	destplate9	destwell9	destplate10	destwell10
CDIQ0285	I19	CDIV0285	E10	479.1726	V64A	J03	V64A	G09	V64A	J14	V64A	J15	V64A	F21	V64B	O06	V64B	D10	V64B	L13	V64B	K18	RI	1
CDIQ0285	K19	CDIV0285	F10	380.1406	V64A	G01	V64A	K07	V64A	G13	V64A	P16	V64A	J22	V64B	N05	V64B	F11	V64B	G13	V64B	J20	RK	1
CDIQ0285	M19	CDIV0285	G10	462.1016	V64A	B06	V64A	C09	V64A	J12	V64A	K18	V64A	I21	V64B	J03	V64B	A11	V64B	O13	V64B	H22	RM	1
CDIQ0285	O19	CDIV0285	H10	395.1515	V64A	M02	V64A	C08	V64A	B12	V64A	I19	V64A	L24	V64B	I04	V64B	M08	V64B	K14	V64B	J20	RO	1
CDIQ0285	B19	CDIV0287	A10	381.2165	V64A	P01	V64A	B10	V64A	G12	V64A	O17	V64A	A23	V64B	J06	V64B	M10	V64B	C16	V64B	E18	RB	1
CDIQ0285	D19	CDIV0287	B10	368.1848	V64A	F04	V64A	C08	V64A	B14	V64A	K20	V64A	A24	V64B	K04	V64B	I10	V64B	K16	V64B	H17	RD	1
CDIQ0285	F19	CDIV0287	C10	444.2274	V64A	N03	V64A	O07	V64A	D11	V64A	K18	V64A	P23	V64B	M03	V64B	E10	V64B	M14	V64B	I19	RF	1
CDIQ0285	H19	CDIV0287	D10	424.2111	V64A	A06	V64A	I10	V64A	M11	V64A	C19	V64A	H24	V64B	P01	V64B	P08	V64B	L14	V64B	D18	RH	1
CDIQ0285	J19	CDIV0287	E10	394.2369	V64A	O02	V64A	A10	V64A	F14	V64A	K16	V64A	J22	V64B	H04	V64B	A12	V64B	M16	V64B	H22	RJ	1
CDIQ0285	L19	CDIV0287	F10	477.2740	V64A	B04	V64A	J09	V64A	J12	V64A	D18	V64A	K22	V64B	N03	V64B	M07	V64B	K15	V64B	C20	RL	1
CDIQ0285	N19	CDIV0287	G10	480.2849	V64A	O04	V64A	N08	V64A	B11	V64A	O19	V64A	C22	V64B	P06	V64B	H10	V64B	P15	V64B	B20	RN	1
CDIQ0285	P19	CDIV0287	H10	493.2689	V64A	P03	V64A	A09	V64A	C16	V64A	C17	V64A	K22	V64B	N02	V64B	C07	V64B	K13	V64B	F17	RP	1
CDIQ0285	A20	CDIV0286	A10	404.2576	V64A	F02	V64A	H10	V64A	C14	V64A	K18	V64A	P23	V64B	B05	V64B	J10	V64B	E15	V64B	E20	RA	1
CDIQ0285	C20	CDIV0286	B10	374.2107	V64A	D04	V64A	G10	V64A	I12	V64A	O15	V64A	I23	V64B	L02	V64B	G11	V64B	H14	V64B	F22	RC	1
CDIQ0285	E20	CDIV0286	C10	356.2576	V64A	F06	V64A	K07	V64A	E11	V64A	D19	V64B	A01	V64B	H06	V64B	L07	V64B	O16	V64B	A21	RE	1
CDIQ0285	G20	CDIV0286	D10	357.1875	V64A	I02	V64A	F08	V64A	P14	V64A	K16	V64A	H21	V64B	I02	V64B	F12	V64B	B15	V64B	G17	RG	1
CDIQ0285	I20	CDIV0286	E10	409.2842	V64A	I04	V64A	L10	V64A	F14	V64A	D20	V64A	F24	V64B	N05	V64B	E09	V64B	J14	V64B	J19	RI	1
CDIQ0285	K20	CDIV0286	F10	271.1321	V64A	K04	V64A	K05	V64A	F11	V64A	J15	V64A	F21	V64B	G04	V64B	B11	V64B	P13	V64B	H20	RK	1
CDIQ0285	M20	CDIV0286	G10	297.1841	V64A	J01	V64A	C10	V64A	D15	V64A	H18	V64B	D02	V64B	H05	V64B	G08	V64B	O12	V64B	B17	RM	1
CDIQ0285	O20	CDIV0286	H10	298.1794	V64A	D03	V64A	D09	V64A	G15	V64A	N18	V64A	N21	V64B	H03	V64B	D07	V64B	I14	V64B	B22	RO	1
CDIQ0285	B20	CDIV0288	A10	301.1613	V64A	E05	V64A	J09	V64A	D11	V64A	F18	V64A	E23	V64B	M06	V64B	I08	V64B	K16	V64B	C22	RB	1
CDIQ0285	D20	CDIV0288	B10	309.1300	V64A	B02	V64A	D09	V64A	I14	V64A	B20	V64B	B01	V64B	P02	V64B	G12	V64B	P12	V64B	E17	RD	1
CDIQ0285	F20	CDIV0288	C10	323.1456	V64A	M01	V64A	N07	V64A	A14	V64A	H17	V64A	H21	V64B	F03	V64B	F11	V64B	J15	V64B	A17	RF	1
CDIQ0285	H20	CDIV0288	D10	247.1143	V64A	C04	V64A	N08	V64A	I13	V64A	D17	V64A	M24	V64B	H04	V64B	D09	V64B	L11	V64B	D19	RH	1
CDIQ0285	J20	CDIV0288	E10	289.1613	V64A	H01	V64A	K06	V64A	B14	V64A	M20	V64A	A23	V64B	I01	V64B	B08	V64B	A15	V64B	M19	RJ	1
CDIQ0285	L20	CDIV0288	F10	289.1613	V64A	J01	V64A	G07	V64A	A11	V64A	A18	V64A	I24	V64B	H05	V64B	B10	V64B	M11	V64B	F19	RL	1
CDIQ0285	N20	CDIV0288	G10	291.1405	V64A	N02	V64A	G10	V64A	K12	V64A	D17	V64A	O24	V64B	P01	V64B	B11	V64B	I13	V64B	M18	RN	1
CDIQ0285	P20	CDIV0288	H10	315.1769	V64A	A03	V64A	N08	V64A	B13	V64A	I17	V64A	I22	V64B	H06	V64B	A12	V64B	A13	V64B	J18	RP	1
CDIQ0285	A21	CDIV0285	A11	423.1828	V64A	O04	V64A	F08	V64A	D16	V64A	O18	V64A	M21	V64B	J02	V64B	A12	V64B	C13	V64B	E21	RA	1
CDIQ0285	C21	CDIV0285	B11	451.1777	V64A	B02	V64A	E10	V64A	C12	V64A	D19	V64A	P21	V64B	P04	V64B	J10	V64B	G15	V64B	J17	RC	1
CDIQ0285	E21	CDIV0285	C11	449.1621	V64A	G04	V64A	I08	V64A	G13	V64A	M16	V64B	B01	V64B	D05	V64B	B10	V64B	L12	V64B	A20	RE	1
CDIQ0285	G21	CDIV0285	D11	420.1719	V64A	G06	V64A	A08	V64A	A13	V64A	L19	V64A	E23	V64B	E05	V64B	G08	V64B	N12	V64B	H19	RG	1
CDIQ0285	I21	CDIV0285	E11	434.1875	V64A	P04	V64A	A07	V64A	O12	V64A	D18	V64A	O21	V64B	G03	V64B	B07	V64B	P11	V64B	H18	RI	1
CDIQ0285	K21	CDIV0285	F11	424.1668	V64A	G02	V64A	E07	V64A	K13	V64A	O16	V64A	J22	V64B	K04	V64B	G09	V64B	K11	V64B	I19	RK	1
CDIQ0285	M21	CDIV0285	G11	464.2093	V64A	H04	V64A	A10	V64A	C13	V64A	P19	V64A	J23	V64B	K01	V64B	N07	V64B	C15	V64B	H17	RM	1
CDIQ0285	O21	CDIV0285	H11	488.1617	V64A	P04	V64A	E08	V64A	G11	V64A	G17	V64A	A22	V64B	M06	V64B	B07	V64B	E13	V64B	B20	RO	1
CDIQ0285	B21	CDIV0287	A11	490.2329	V64A	J01	V64A	K08	V64A	P13	V64A	B20	V64A	I21	V64B	J02	V64B	O09	V64B	M13	V64B	G19	RB	1
CDIQ0285	D21	CDIV0287	B11	493.3053	V64A	B03	V64A	P09	V64A	N11	V64A	O17	V64A	D21	V64B	P03	V64B	I07	V64B	P16	V64B	O20	RD	1
CDIQ0285	F21	CDIV0287	C11	492.2849	V64A	H01	V64A	E08	V64A	M12	V64A	O20	V64A	I24	V64B	J05	V64B	P09	V64B	E15	V64B	A22	RF	1
CDIQ0285	H21	CDIV0287	D11	494.1389	V64A	I02	V64A	L05	V64A	G15	V64A	N16	V64B	C02	V64B	B05	V64B	I09	V64B	N13	V64B	K20	RH	1
CDIQ0285	J21	CDIV0287	E11	473.1982	V64A	B05	V64A	C07	V64A	D11	V64A	L19	V64B	G02	V64B	H04	V64B	A09	V64B	E13	V64B	B21	RJ	1
CDIQ0285	L21	CDIV0287	F11	439.2139	V64A	C06	V64A	J08	V64A	J12	V64A	J19	V64A	G23	V64B	P06	V64B	F08	V64B	O16	V64B	D21	RL	1
CDIQ0285	N21	CDIV0287	G11	496.2717	V64A	I03	V64A	J07	V64A	P14	V64A	P18	V64A	M24	V64B	P02	V64B	E07	V64B	H16	V64B	G19	RN	1
CDIQ0285	P21	CDIV0287	H11	454.2248	V64A	F06	V64A	O06	V64A	B14	V64A	J17	V64A	F22	V64B	F06	V64B	L09	V64B	N16	V64B	L19	RP	1
CDIQ0285	A22	CDIV0286	A11	313.1678	V64A	E04	V64A	K06	V64A	J11	V64A	M20	V64B	F02	V64B	N04	V64B	P07	V64B	N16	V64B	E22	RA	1
CDIQ0285	C22	CDIV0286	B11	291.1834	V64A	J04	V64A	L08	V64A	G13	V64A	D18	V64A	F22	V64B	A04	V64B	A11	V64B	N14	V64B	C21	RC	1
CDIQ0285	E22	CDIV0286	C11	347.1288	V64A	C05	V64A	M09	V64A	M14	V64A	K19	V64A	I22	V64B	F05	V64B	C08	V64B	E13	V64B	G22	RE	1
CDIQ0285	G22	CDIV0286	D11	279.1834	V64A	H04	V64A	L05	V64A	F15	V64A	D17	V64A	C23	V64B	J06	V64B	K08	V64B	G14	V64B	F18	RG	1
CDIQ0285	I22	CDIV0286	E11	361.1445	V64A	D04	V64A	N10	V64A	I11	V64A	L16	V64A	K22	V64B	F05	V64B	D07	V64B	J11	V64B	H18	RI	1
CDIQ0285	K22	CDIV0286	F11	357.1576	V64A	B02	V64A	K06	V64A	H12	V64A	C17	V64A	B21	V64B	A04	V64B	C10	V64B	O12	V64B	E17	RK	1
CDIQ0285	M22	CDIV0286	G11	327.1834	V64A	K03	V64A	O07	V64A	P13	V64A	H17	V64A	K24	V64B	E04	V64B	A09	V64B	P16	V64B	E18	RM	1
CDIQ0285	O22	CDIV0286	H11	293.1991	V64A	P02	V64A	K10	V64A	H11	V64A	F18	V64A	N22	V64B	O03	V64B	I10	V64B	J14	V64B	A21	RO	1
CDIQ0285	B22	CDIV0288	A11	323.1456	V64A	E03	V64A	G08	V64A	D13	V64A	M15	V64A	G23	V64B	I01	V64B	K09	V64B	N11	V64B	H17	RB	1
CDIQ0285	D22	CDIV0288	B11	337.1613	V64A	J01	V64A	C09	V64A	J13	V64A	P15	V64A	H21	V64B	E06	V64B	B08	V64B	P13	V64B	G19	RD	1
CDIQ0285	F22	CDIV0288	C11	273.1300	V64A	F05	V64A	M09	V64A	I11	V64A	E18	V64A	P23	V64B	I01	V64B	A07	V64B	F14	V64B	G20	RF	1
CDIQ0285	H22	CDIV0288	D11	355.0773	V64A	N01	V64A	K10	V64A	B11	V64A	L15	V64A	M24	V64B	G05	V64B	E11	V64B	N11	V64B	J18	RH	1
CDIQ0285	J22	CDIV0288	E11	349.1209	V64A	A06	V64A	J10	V64A	B12	V64A	P18	V64A	B24	V64B	O06	V64B	D08	V64B	N16	V64B	N20	RJ	1
CDIQ0285	L22	CDIV0288	F11	376.1569	V64A	C06	V64A	E07	V64A	B15	V64A	B17	V64A	L22	V64B	P01	V64B	B12	V64B	B16	V64B	L18	RL	1
CDIQ0285	N22	CDIV0288	G11	425.0383	V64A	J02	V64A	B07	V64A	L12	V64A	H17	V64B	G01	V64B	A06	V64B	P10	V64B	C15	V64B	B22	RN	1
CDIQ0285	P22	CDIV0288	H11	349.1209	V64A	D06	V64A	G09	V64A	G11	V64A	D19	V64A	O23	V64B	G03	V64B	I09	V64B	E16	V64B	B20	RP	1
CDIQ0325	A03	CDIV0325	A02	392.1979	V64A	I01	V64A	I07	V64A	B13	V64A	B19	V64A	P21	V64B	I03	V64B	F07	V64B	O15	V64B	M18	RA	1
CDIQ0325	C03	CDIV0325	B02	375.2077	V64A	G02	V64A	M08	V64A	G15	V64A	I15	V64B	E01	V64B	L04	V64B	D09	V64B	L11	V64B	D20	RC	1
CDIQ0325	E03	CDIV0325	C02	362.1873	V64A	L01	V64A	B10	V64A	B15	V64A	I15	V64B	B01	V64B	P06	V64B	L10	V64B	I13	V64B	B19	RE	1
CDIQ0325	G03	CDIV0325	D02	361.1921	V64A	M01	V64A	M09	V64A	N11	V64A	I15	V64A	J21	V64B	J01	V64B	A07	V64B	E14	V64B	F22	RG	1
CDIQ0325	I03	CDIV0325	E02	405.1819	V64A	E05	V64A	G09	V64A	D15	V64A	M15	V64A	A23	V64B	G06	V64B	F10	V64B	I15	V64B	A18	RI	1
CDIQ0325	K03	CDIV0325	F02	397.1921	V64A	I02	V64A	K08	V64A	D15	V64A	P19	V64A	F21	V64B	L05	V64B	A08	V64B	P15	V64B	A20	RK	1
CDIQ0325	M03	CDIV0325	G02	349.1921	V64A	E02	V64A	N08	V64A	C15	V64A	I16	V64A	D24	V64B	E04	V64B	D07	V64B	D13	V64B	N20	RM	1
CDIQ0325	O03	CDIV0325	H02	337.1557	V64A	D01	V64A	E10	V64A	C16	V64A	H17	V64A	F21	V64B	N02	V64B	P08	V64B	B14	V64B	D20	RO	1
CDIQ0325	B03	CDIV0327	A02	479.1427	V64A	G05	V64A	N07	V64A	B12	V64A	F19	V64B	E02	V64B	B04	V64B	L09	V64B	M15	V64B	B22	RB	1
CDIQ0325	D03	CDIV0327	B02	364.1106	V64A	A02	V64A	G08	V64A	E16	V64A	N19	V64A	P21	V64B	C04	V64B	I09	V64B	N15	V64B	B19	RD	1
CDIQ0325	F03	CDIV0327	C02	436.1482	V64A	F01	V64A	N05	V64A	E12	V64A	P15	V64A	D24	V64B	I06	V64B	P08	V64B	J16	V64B	E21	RF	1
CDIQ0325	H03	CDIV0327	D02	357.0896	V64A	B02	V64A	G08	V64A	N14	V64A	O15	V64A	I21	V64B	J05	V64B	A12	V64B	K13	V64B	J18	RH	1
CDIQ0325	J03	CDIV0327	E02	329.0946	V64A	C01	V64A	O05	V64A	I13	V64A	I16	V64A	K24	V64B	J01	V64B	M09	V64B	O13	V64B	E17	RJ	1
CDIQ0325	L03	CDIV0327	F02	448.1681	V64A	J02	V64A	F08	V64A	J13	V64A	B17	V64B	E02	V64B	G05	V64B	G07	V64B	I14	V64B	E22	RL	1
CDIQ0325	N03	CDIV0327	G02	475.1314	V64A	F02	V64A	M09	V64A	K13	V64A	M15	V64A	B24	V64B	D03	V64B	N09	V64B	I14	V64B	I18	RN	1
CDIQ0325	P03	CDIV0327	H02	432.1732	V64A	I04	V64A	O06	V64A	P13	V64A	L15	V64B	D01	V64B	I06	V64B	D11	V64B	L12	V64B	J17	RP	1
CDIQ0325	A04	CDIV0326	A02	277.1426	V64A	B03	V64A	K07	V64A	B16	V64A	I15	V64A	G22	V64B	H04	V64B	L10	V64B	D13	V64B	N18	RA	1
CDIQ0325	C04	CDIV0326	B02	266.1630	V64A	F04	V64A	A08	V64A	G12	V64A	O16	V64A	O22	V64B	L05	V64B	C11	V64B	K11	V64B	L19	RC	1
CDIQ0325	E04	CDIV0326	C02	266.1630	V64A	A05	V64A	L10	V64A	P14	V64A	C20	V64A	I22	V64B	B06	V64B	A08	V64B	M12	V64B	K17	RE	1
CDIQ0325	G04	CDIV0326	D02	310.1893	V64A	G03	V64A	O10	V64A	D15	V64A	F17	V64A	N24	V64B	N06	V64B	L09	V64B	B13	V64B	B17	RG	1
CDIQ0325	I04	CDIV0326	E02	281.1739	V64A	M01	V64A	M07	V64A	B14	V64A	N17	V64A	F21	V64B	C04	V64B	D10	V64B	F16	V64B	G18	RI	1
CDIQ0325	K04	CDIV0326	F02	295.1896	V64A	C03	V64A	A08	V64A	G13	V64A	F19	V64B	A02	V64B	H03	V64B	J08	V64B	D16	V64B	P18	RK	1
CDIQ0325	M04	CDIV0326	G02	323.1845	V64A	G05	V64A	P09	V64A	I12	V64A	J20	V64A	F21	V64B	J06	V64B	A12	V64B	N13	V64B	A20	RM	1
CDIQ0325	O04	CDIV0326	H02	318.1943	V64A	H06	V64A	D07	V64A	O12	V64A	I19	V64A	H24	V64B	H06	V64B	D09	V64B	F15	V64B	B17	RO	1
CDIQ0325	B04	CDIV0328	A02	451.1599	V64A	F03	V64A	F07	V64A	N14	V64A	G20	V64A	N23	V64B	I01	V64B	D07	V64B	N13	V64B	E20	RB	1
CDIQ0325	D04	CDIV0328	B02	453.1392	V64A	N02	V64A	M05	V64A	M11	V64A	P17	V64A	F24	V64B	K01	V64B	I09	V64B	D13	V64B	G17	RD	1
CDIQ0325	F04	CDIV0328	C02	451.1236	V64A	N04	V64A	E09	V64A	P14	V64A	A19	V64A	E24	V64B	K05	V64B	P07	V64B	O16	V64B	A21	RF	1
CDIQ0325	H04	CDIV0328	D02	447.1628	V64A	L01	V64A	N08	V64A	O13	V64A	E18	V64B	C01	V64B	B06	V64B	D09	V64B	C14	V64B	B18	RH	1
CDIQ0325	J04	CDIV0328	E02	435.1628	V64A	L02	V64A	H08	V64A	G14	V64A	G17	V64A	L24	V64B	F03	V64B	N07	V64B	M15	V64B	F17	RJ	1
CDIQ0325	L04	CDIV0328	F02	377.0931	V64A	D06	V64A	F08	V64A	C15	V64A	M16	V64A	N22	V64B	M05	V64B	P10	V64B	A13	V64B	M20	RL	1
CDIQ0325	N04	CDIV0328	G02	267.1008	V64A	A06	V64A	F07	V64A	I12	V64A	I15	V64A	A21	V64B	G05	V64B	J08	V64B	L16	V64B	G20	RN	1
CDIQ0325	P04	CDIV0328	H02	459.1098	V64A	M04	V64A	A07	V64A	A15	V64A	F17	V64A	C21	V64B	F03	V64B	G07	V64B	F13	V64B	F21	RP	1
CDIQ0325	A05	CDIV0325	A03	323.1401	V64A	O04	V64A	N06	V64A	F12	V64A	M19	V64B	A02	V64B	E04	V64B	N09	V64B	M14	V64B	P20	RA	1
CDIQ0325	C05	CDIV0325	B03	351.1714	V64A	D05	V64A	H08	V64A	J13	V64A	M18	V64A	J23	V64B	K02	V64B	K09	V64B	N16	V64B	B17	RC	1
CDIQ0325	E05	CDIV0325	C03	379.2027	V64A	I01	V64A	K07	V64A	P11	V64A	H20	V64B	G02	V64B	O04	V64B	C10	V64B	K12	V64B	F17	RE	1
CDIQ0325	G05	CDIV0325	D03	387.2077	V64A	C01	V64A	J08	V64A	F15	V64A	B18	V64A	P22	V64B	M02	V64B	D10	V64B	F16	V64B	L17	RG	1
CDIQ0325	I05	CDIV0325	E03	373.1669	V64A	F06	V64A	B07	V64A	P13	V64A	O15	V64B	F01	V64B	F03	V64B	K10	V64B	I16	V64B	G18	RI	1
CDIQ0325	K05	CDIV0325	F03	421.1768	V64A	G06	V64A	B10	V64A	B13	V64A	B17	V64A	O24	V64B	L05	V64B	A12	V64B	L14	V64B	B19	RK	1
CDIQ0325	M05	CDIV0325	G03	463.1874	V64A	A02	V64A	F10	V64A	A15	V64A	F18	V64A	L21	V64B	H05	V64B	G11	V64B	J14	V64B	F19	RM	1
CDIQ0325	O05	CDIV0325	H03	455.1976	V64A	O01	V64A	G09	V64A	I13	V64A	K18	V64A	D24	V64B	G05	V64B	L08	V64B	J14	V64B	D20	RO	1
CDIQ0325	B05	CDIV0327	A03	462.1838	V64A	E06	V64A	M06	V64A	M13	V64A	O20	V64B	B01	V64B	I02	V64B	I08	V64B	O12	V64B	O20	RB	1
CDIQ0325	D05	CDIV0327	B03	432.1732	V64A	B01	V64A	P07	V64A	B16	V64A	G20	V64A	O21	V64B	M02	V64B	B11	V64B	D14	V64B	P17	RD	1
CDIQ0325	F05	CDIV0327	C03	482.1292	V64A	A04	V64A	C10	V64A	E13	V64A	M19	V64A	F21	V64B	J03	V64B	J07	V64B	N14	V64B	N17	RF	1
CDIQ0325	H05	CDIV0327	D03	448.1681	V64A	L02	V64A	N09	V64A	E13	V64A	N20	V64A	N22	V64B	E04	V64B	L10	V64B	L15	V64B	I19	RH	1
CDIQ0325	J05	CDIV0327	E03	468.1135	V64A	N01	V64A	C10	V64A	O12	V64A	P18	V64A	P24	V64B	O03	V64B	D12	V64B	G14	V64B	A17	RJ	1
CDIQ0325	L05	CDIV0327	F03	422.1325	V64A	F02	V64A	M10	V64A	B12	V64A	J19	V64A	N22	V64B	B05	V64B	B11	V64B	K13	V64B	G17	RL	1
CDIQ0325	N05	CDIV0327	G03	418.1576	V64A	P02	V64A	L09	V64A	M14	V64A	J17	V64A	P22	V64B	A03	V64B	B08	V64B	J11	V64B	G21	RN	1
CDIQ0325	P05	CDIV0327	H03	448.1681	V64A	F05	V64A	L06	V64A	C13	V64A	I15	V64A	H24	V64B	C03	V64B	F09	V64B	J11	V64B	D17	RP	1
CDIQ0325	A06	CDIV0326	A03	314.1630	V64A	A05	V64A	H10	V64A	C14	V64A	B19	V64A	C22	V64B	D03	V64B	H07	V64B	J15	V64B	D17	RA	1
CDIQ0325	C06	CDIV0326	B03	334.1084	V64A	D03	V64A	G09	V64A	H11	V64A	H18	V64A	J24	V64B	D06	V64B	D11	V64B	I14	V64B	K18	RC	1
CDIQ0325	E06	CDIV0326	C03	301.1426	V64A	D02	V64A	I07	V64A	J13	V64A	H20	V64A	O22	V64B	I03	V64B	G12	V64B	I15	V64B	I20	RE	1
CDIQ0325	G06	CDIV0326	D03	301.1426	V64A	B04	V64A	E07	V64A	D15	V64A	L18	V64A	G22	V64B	C03	V64B	B10	V64B	A14	V64B	G18	RG	1
CDIQ0325	I06	CDIV0326	E03	342.1943	V64A	E03	V64A	O10	V64A	P13	V64A	H20	V64A	G24	V64B	D04	V64B	G09	V64B	I12	V64B	B17	RI	1
CDIQ0325	K06	CDIV0326	F03	334.2256	V64A	M02	V64A	L05	V64A	E15	V64A	L19	V64A	D21	V64B	A05	V64B	B12	V64B	M15	V64B	H18	RK	1
CDIQ0325	M06	CDIV0326	G03	306.1943	V64A	E05	V64A	C07	V64A	O11	V64A	C18	V64B	F01	V64B	E05	V64B	I08	V64B	J16	V64B	J17	RM	1
CDIQ0325	O06	CDIV0326	H03	266.1630	V64A	O03	V64A	I09	V64A	E16	V64A	H20	V64A	G24	V64B	M04	V64B	B10	V64B	O16	V64B	F20	RO	1
CDIQ0325	B06	CDIV0328	A03	391.1088	V64A	A05	V64A	B09	V64A	C15	V64A	P19	V64A	D23	V64B	N02	V64B	O10	V64B	L15	V64B	D20	RB	1
CDIQ0325	D06	CDIV0328	B03	385.1790	V64A	A06	V64A	P05	V64A	F15	V64A	M15	V64A	C22	V64B	L06	V64B	E11	V64B	N11	V64B	J20	RD	1
CDIQ0325	F06	CDIV0328	C03	463.0532	V64A	J04	V64A	F10	V64A	D14	V64A	O18	V64A	H23	V64B	G05	V64B	L09	V64B	O16	V64B	J20	RF	1
CDIQ0325	H06	CDIV0328	D03	404.1597	V64A	K01	V64A	L05	V64A	F13	V64A	J17	V64A	D22	V64B	P01	V64B	L10	V64B	M12	V64B	G21	RH	1
CDIQ0325	J06	CDIV0328	E03	324.1222	V64A	D04	V64A	M05	V64A	G15	V64A	N15	V64A	K21	V64B	B06	V64B	J09	V64B	E16	V64B	A20	RJ	1
CDIQ0325	L06	CDIV0328	F03	425.1351	V64A	E06	V64A	C09	V64A	B12	V64A	P19	V64A	F22	V64B	G04	V64B	C09	V64B	L16	V64B	P20	RL	1
CDIQ0325	N06	CDIV0328	G03	382.1430	V64A	A01	V64A	C08	V64A	D14	V64A	J15	V64A	L24	V64B	K04	V64B	D11	V64B	M12	V64B	F20	RN	1
CDIQ0325	P06	CDIV0328	H03	328.0972	V64A	A02	V64A	N06	V64A	N11	V64A	N17	V64A	N23	V64B	P02	V64B	H12	V64B	H16	V64B	I18	RP	1
CDIQ0325	A07	CDIV0325	A04	407.1976	V64A	M02	V64A	M09	V64A	G14	V64A	O20	V64B	B02	V64B	F06	V64B	O10	V64B	N12	V64B	O19	RA	1
CDIQ0325	C07	CDIV0325	B04	351.1350	V64A	A04	V64A	N09	V64A	L13	V64A	E19	V64A	C21	V64B	K04	V64B	H10	V64B	M11	V64B	C19	RC	1
CDIQ0325	E07	CDIV0325	C04	431.1724	V64A	H01	V64A	O05	V64A	C11	V64A	M17	V64A	G21	V64B	J01	V64B	G11	V64B	I15	V64B	D21	RE	1
CDIQ0325	G07	CDIV0325	D04	309.1113	V64A	K02	V64A	F08	V64A	F13	V64A	P15	V64B	A02	V64B	B05	V64B	D12	V64B	O13	V64B	E19	RG	1
CDIQ0325	I07	CDIV0325	E04	293.1164	V64A	J04	V64A	F10	V64A	D12	V64A	L16	V64A	E23	V64B	D04	V64B	C08	V64B	O16	V64B	F21	RI	1
CDIQ0325	K07	CDIV0325	F04	355.1321	V64A	B06	V64A	F10	V64A	G14	V64A	G18	V64A	H21	V64B	N06	V64B	B11	V64B	P16	V64B	P20	RK	1
CDIQ0325	M07	CDIV0325	G04	307.1321	V64A	N02	V64A	N05	V64A	G16	V64A	P17	V64B	C02	V64B	O05	V64B	J09	V64B	N15	V64B	B20	RM	1
CDIQ0325	O07	CDIV0325	H04	321.1477	V64A	D02	V64A	F08	V64A	L11	V64A	K15	V64A	K23	V64B	M04	V64B	K07	V64B	N12	V64B	E22	RO	1
CDIQ0325	B07	CDIV0327	A04	478.1787	V64A	H03	V64A	J10	V64A	H14	V64A	P17	V64A	D21	V64B	L06	V64B	L07	V64B	P13	V64B	C17	RB	1
CDIQ0325	D07	CDIV0327	B04	427.0773	V64A	E02	V64A	O05	V64A	K12	V64A	H18	V64A	C23	V64B	A04	V64B	B09	V64B	M11	V64B	A20	RD	1
CDIQ0325	F07	CDIV0327	C04	449.1158	V64A	E04	V64A	P08	V64A	G12	V64A	I19	V64A	A23	V64B	I04	V64B	N07	V64B	L13	V64B	D17	RF	1
CDIQ0325	H07	CDIV0327	D04	353.1310	V64A	E06	V64A	J07	V64A	L12	V64A	A19	V64A	G21	V64B	D04	V64B	L10	V64B	M11	V64B	G21	RH	1
CDIQ0325	J07	CDIV0327	E04	407.0052	V64A	F04	V64A	N07	V64A	H15	V64A	N16	V64A	K21	V64B	O05	V64B	B11	V64B	M12	V64B	C18	RJ	1
CDIQ0325	L07	CDIV0327	F04	367.1467	V64A	I01	V64A	M05	V64A	K14	V64A	I15	V64A	K24	V64B	N01	V64B	P07	V64B	E15	V64B	C19	RL	1
CDIQ0325	N07	CDIV0327	G04	385.1031	V64A	G05	V64A	P05	V64A	N14	V64A	J15	V64A	K21	V64B	B06	V64B	F12	V64B	C14	V64B	A17	RN	1
CDIQ0325	P07	CDIV0327	H04	425.1522	V64A	P01	V64A	A08	V64A	G15	V64A	A18	V64A	E24	V64B	E06	V64B	O07	V64B	G14	V64B	F17	RP	1
CDIQ0325	A08	CDIV0326	A04	280.1787	V64A	K03	V64A	M05	V64A	A16	V64A	M17	V64A	K22	V64B	N03	V64B	C12	V64B	F13	V64B	B17	RA	1
CDIQ0325	C08	CDIV0326	B04	264.1474	V64A	M03	V64A	I08	V64A	C16	V64A	K19	V64A	K21	V64B	N05	V64B	F09	V64B	B15	V64B	G19	RC	1
CDIQ0325	E08	CDIV0326	C04	324.2049	V64A	I01	V64A	J06	V64A	A15	V64A	M20	V64A	G22	V64B	F03	V64B	B12	V64B	L11	V64B	L20	RE	1
CDIQ0325	G08	CDIV0326	D04	296.1736	V64A	A03	V64A	J06	V64A	F14	V64A	M15	V64B	E01	V64B	N03	V64B	B07	V64B	F13	V64B	D21	RG	1
CDIQ0325	I08	CDIV0326	E04	337.2002	V64A	H02	V64A	K09	V64A	K13	V64A	P20	V64A	E21	V64B	M05	V64B	C12	V64B	D15	V64B	B21	RI	1
CDIQ0325	K08	CDIV0326	F04	320.2100	V64A	C05	V64A	A10	V64A	I13	V64A	H18	V64A	J23	V64B	B05	V64B	P08	V64B	P12	V64B	L20	RK	1
CDIQ0325	M08	CDIV0326	G04	328.1787	V64A	B05	V64A	L05	V64A	F16	V64A	N15	V64A	E22	V64B	E03	V64B	A09	V64B	F14	V64B	C22	RM	1
